name,constant,operant,region,atlas_id
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",RightInfLatVent_log,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",RightInfLatVent_log,SUBCOR 
eTIVc_X_GE,-1.74E-07,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],RightInfLatVent_log,SUBCOR 
eTIVc_X_MFSq,-1.13E-07,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],RightInfLatVent_log,SUBCOR 
eTIVc_X_PHILIPS,-2.05E-07,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],RightInfLatVent_log,SUBCOR 
GE,-0.02520177,GE * G_[modality_manuf_id],RightInfLatVent_log,SUBCOR 
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],RightInfLatVent_log,SUBCOR 
Intercept,2.260614417,Intercept,RightInfLatVent_log,SUBCOR 
MFSq,0.124670026,MFSq * [magnetic_field_strength],RightInfLatVent_log,SUBCOR 
Philips,-0.099924912,Philips * P_[modality_manuf_id],RightInfLatVent_log,SUBCOR 
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],RightInfLatVent_log,SUBCOR 
RMSE,0.290847383,RMSE,RightInfLatVent_log,SUBCOR 
sexq,0.118715885,sexq * [gender],RightInfLatVent_log,SUBCOR 
Volume,0,[volume],RightInfLatVent_log,SUBCOR 
agec1,0.007563174,agec1 * agec,RightLateralVentricle_log,SUBCOR 
agec2,0.000110676,"agec2 * pow(agec, 2)",RightLateralVentricle_log,SUBCOR 
agec3,0,"agec3 * pow(agec, 3)",RightLateralVentricle_log,SUBCOR 
AGEc_X_SEXq,0.000978797,AGEc_X_SEXq * agec * [gender],RightLateralVentricle_log,SUBCOR 
eTIVc1,5.68E-07,eTIVc1 * eTIVc,RightLateralVentricle_log,SUBCOR 
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",RightLateralVentricle_log,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",RightLateralVentricle_log,SUBCOR 
eTIVc_X_GE,-6.83E-08,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],RightLateralVentricle_log,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],RightLateralVentricle_log,SUBCOR 
eTIVc_X_PHILIPS,-9.73E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],RightLateralVentricle_log,SUBCOR 
GE,0.012979911,GE * G_[modality_manuf_id],RightLateralVentricle_log,SUBCOR 
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],RightLateralVentricle_log,SUBCOR 
Intercept,3.842100334,Intercept,RightLateralVentricle_log,SUBCOR 
MFSq,0,MFSq * [magnetic_field_strength],RightLateralVentricle_log,SUBCOR 
Philips,-0.034668849,Philips * P_[modality_manuf_id],RightLateralVentricle_log,SUBCOR 
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],RightLateralVentricle_log,SUBCOR 
RMSE,0.192438562,RMSE,RightLateralVentricle_log,SUBCOR 
sexq,0.007015125,sexq * [gender],RightLateralVentricle_log,SUBCOR 
Volume,0,[volume],RightLateralVentricle_log,SUBCOR 
agec1,-2.589570958,agec1 * agec,Right_Pallidum,SUBCOR 
agec2,0.073363002,"agec2 * pow(agec, 2)",Right_Pallidum,SUBCOR 
agec3,-0.00302948,"agec3 * pow(agec, 3)",Right_Pallidum,SUBCOR 
AGEc_X_SEXq,-1.447461603,AGEc_X_SEXq * agec * [gender],Right_Pallidum,SUBCOR 
eTIVc1,0.000477114,eTIVc1 * eTIVc,Right_Pallidum,SUBCOR 
eTIVc2,2.18E-10,"eTIVc2 * pow(eTIVc, 2)",Right_Pallidum,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Right_Pallidum,SUBCOR 
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Right_Pallidum,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Right_Pallidum,SUBCOR 
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Right_Pallidum,SUBCOR 
GE,-3.870066173,GE * G_[modality_manuf_id],Right_Pallidum,SUBCOR 
GE_X_MFSq,-128.7893435,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Right_Pallidum,SUBCOR 
Intercept,1438.495546,Intercept,Right_Pallidum,SUBCOR 
MFSq,155.2915057,MFSq * [magnetic_field_strength],Right_Pallidum,SUBCOR 
Philips,-61.40787712,Philips * P_[modality_manuf_id],Right_Pallidum,SUBCOR 
PHILIPS_X_MFSq,-133.3710842,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Right_Pallidum,SUBCOR 
RMSE,200.1676797,RMSE,Right_Pallidum,SUBCOR 
sexq,65.24817245,sexq * [gender],Right_Pallidum,SUBCOR 
Volume,0,[volume],Right_Pallidum,SUBCOR 
agec1,-19.19214333,agec1 * agec,Right_Putamen,SUBCOR 
agec2,0.34602524,"agec2 * pow(agec, 2)",Right_Putamen,SUBCOR 
agec3,-0.003988669,"agec3 * pow(agec, 3)",Right_Putamen,SUBCOR 
AGEc_X_SEXq,-5.56522418,AGEc_X_SEXq * agec * [gender],Right_Putamen,SUBCOR 
eTIVc1,0.001251031,eTIVc1 * eTIVc,Right_Putamen,SUBCOR 
eTIVc2,3.65E-10,"eTIVc2 * pow(eTIVc, 2)",Right_Putamen,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Right_Putamen,SUBCOR 
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Right_Putamen,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Right_Putamen,SUBCOR 
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Right_Putamen,SUBCOR 
GE,-67.04098245,GE * G_[modality_manuf_id],Right_Putamen,SUBCOR 
GE_X_MFSq,-293.1781625,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Right_Putamen,SUBCOR 
Intercept,4836.066727,Intercept,Right_Putamen,SUBCOR 
MFSq,282.6115049,MFSq * [magnetic_field_strength],Right_Putamen,SUBCOR 
Philips,-86.79480338,Philips * P_[modality_manuf_id],Right_Putamen,SUBCOR 
PHILIPS_X_MFSq,-626.4334098,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Right_Putamen,SUBCOR 
RMSE,604.5328775,RMSE,Right_Putamen,SUBCOR 
sexq,239.282098,sexq * [gender],Right_Putamen,SUBCOR 
Volume,0,[volume],Right_Putamen,SUBCOR 
agec1,-24.56070469,agec1 * agec,Right_Thalamus_Proper,SUBCOR 
agec2,-0.344489784,"agec2 * pow(agec, 2)",Right_Thalamus_Proper,SUBCOR 
agec3,0.006079114,"agec3 * pow(agec, 3)",Right_Thalamus_Proper,SUBCOR 
AGEc_X_SEXq,-5.647729952,AGEc_X_SEXq * agec * [gender],Right_Thalamus_Proper,SUBCOR 
eTIVc1,0.003129684,eTIVc1 * eTIVc,Right_Thalamus_Proper,SUBCOR 
eTIVc2,1.42E-09,"eTIVc2 * pow(eTIVc, 2)",Right_Thalamus_Proper,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Right_Thalamus_Proper,SUBCOR 
eTIVc_X_GE,-0.000257095,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Right_Thalamus_Proper,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Right_Thalamus_Proper,SUBCOR 
eTIVc_X_PHILIPS,-0.000583095,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Right_Thalamus_Proper,SUBCOR 
GE,-118.8444072,GE * G_[modality_manuf_id],Right_Thalamus_Proper,SUBCOR 
GE_X_MFSq,67.90313788,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Right_Thalamus_Proper,SUBCOR 
Intercept,7157.913168,Intercept,Right_Thalamus_Proper,SUBCOR 
MFSq,-150.628609,MFSq * [magnetic_field_strength],Right_Thalamus_Proper,SUBCOR 
Philips,-249.9860302,Philips * P_[modality_manuf_id],Right_Thalamus_Proper,SUBCOR 
PHILIPS_X_MFSq,152.9461544,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Right_Thalamus_Proper,SUBCOR 
RMSE,580.9767637,RMSE,Right_Thalamus_Proper,SUBCOR 
sexq,96.75969031,sexq * [gender],Right_Thalamus_Proper,SUBCOR 
Volume,0,[volume],Right_Thalamus_Proper,SUBCOR 
agec1,-9.157160456,agec1 * agec,Right_VentralDC,SUBCOR 
agec2,-0.063193786,"agec2 * pow(agec, 2)",Right_VentralDC,SUBCOR 
agec3,0,"agec3 * pow(agec, 3)",Right_VentralDC,SUBCOR 
AGEc_X_SEXq,-2.219009872,AGEc_X_SEXq * agec * [gender],Right_VentralDC,SUBCOR 
eTIVc1,0.001463259,eTIVc1 * eTIVc,Right_VentralDC,SUBCOR 
eTIVc2,5.61E-10,"eTIVc2 * pow(eTIVc, 2)",Right_VentralDC,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Right_VentralDC,SUBCOR 
eTIVc_X_GE,0.000217938,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Right_VentralDC,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Right_VentralDC,SUBCOR 
eTIVc_X_PHILIPS,3.12E-06,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Right_VentralDC,SUBCOR 
GE,63.12499518,GE * G_[modality_manuf_id],Right_VentralDC,SUBCOR 
GE_X_MFSq,-56.52247735,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Right_VentralDC,SUBCOR 
Intercept,3718.621312,Intercept,Right_VentralDC,SUBCOR 
MFSq,-104.34138,MFSq * [magnetic_field_strength],Right_VentralDC,SUBCOR 
Philips,87.25222772,Philips * P_[modality_manuf_id],Right_VentralDC,SUBCOR 
PHILIPS_X_MFSq,18.46245147,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Right_VentralDC,SUBCOR 
RMSE,321.8802572,RMSE,Right_VentralDC,SUBCOR 
sexq,114.2766061,sexq * [gender],Right_VentralDC,SUBCOR 
Volume,0,[volume],Right_VentralDC,SUBCOR 
agec1,-0.625593886,agec1 * agec,Rostral_anterior_cingulate_LS,DKT40  
agec2,-0.028288191,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_LS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_LS,DKT40  
AGEc_X_SEXq,0.617053242,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_LS,DKT40  
eTIVc1,0.000814856,eTIVc1 * eTIVc,Rostral_anterior_cingulate_LS,DKT40  
eTIVc2,3.08E-10,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_LS,DKT40  
eTIVc3,-8.00E-16,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_LS,DKT40  
eTIVc_X_GE,0.000121244,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_LS,DKT40  
eTIVc_X_PHILIPS,-6.64E-05,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_LS,DKT40  
GE,-50.69166053,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_LS,DKT40  
GE_X_MFSq,-5.025557563,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LS,DKT40  
Intercept,1120.052903,Intercept,Rostral_anterior_cingulate_LS,DKT40  
MFSq,-51.45384503,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_LS,DKT40  
Philips,-31.81154945,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_LS,DKT40  
PHILIPS_X_MFSq,25.29736764,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LS,DKT40  
RMSE,155.257528,RMSE,Rostral_anterior_cingulate_LS,DKT40  
sexq,-1.684783761,sexq * [gender],Rostral_anterior_cingulate_LS,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_LS,DKT40  
agec1,-0.001793169,agec1 * agec,Rostral_anterior_cingulate_LT,DKT40  
agec2,9.39E-05,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_LT,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_LT,DKT40  
AGEc_X_SEXq,-0.00161627,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_LT,DKT40  
eTIVc1,-2.22E-07,eTIVc1 * eTIVc,Rostral_anterior_cingulate_LT,DKT40  
eTIVc2,5.65E-14,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_LT,DKT40  
eTIVc3,1.04E-18,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_LT,DKT40  
eTIVc_X_GE,2.21E-08,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_LT,DKT40  
eTIVc_X_PHILIPS,-1.08E-07,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_LT,DKT40  
GE,0.086819495,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_LT,DKT40  
GE_X_MFSq,0.096657793,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LT,DKT40  
Intercept,2.717585241,Intercept,Rostral_anterior_cingulate_LT,DKT40  
MFSq,-0.212557033,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_LT,DKT40  
Philips,0.080423214,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_LT,DKT40  
PHILIPS_X_MFSq,0.181097281,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LT,DKT40  
RMSE,0.23295858,RMSE,Rostral_anterior_cingulate_LT,DKT40  
sexq,-0.00012412,sexq * [gender],Rostral_anterior_cingulate_LT,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_LT,DKT40  
agec1,-6.434539415,agec1 * agec,Rostral_anterior_cingulate_LV,DKT40  
agec2,0.112291192,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_LV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_LV,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_LV,DKT40  
eTIVc1,0.002180842,eTIVc1 * eTIVc,Rostral_anterior_cingulate_LV,DKT40  
eTIVc2,1.17E-09,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_LV,DKT40  
eTIVc3,-9.89E-16,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_LV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_LV,DKT40  
eTIVc_X_MFSq,-0.000195521,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_LV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_LV,DKT40  
GE,-75.20132616,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_LV,DKT40  
GE_X_MFSq,38.46549182,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LV,DKT40  
Intercept,3246.656419,Intercept,Rostral_anterior_cingulate_LV,DKT40  
MFSq,-274.6759768,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_LV,DKT40  
Philips,-37.05784357,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_LV,DKT40  
PHILIPS_X_MFSq,164.9927385,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_LV,DKT40  
RMSE,466.5050911,RMSE,Rostral_anterior_cingulate_LV,DKT40  
sexq,0,sexq * [gender],Rostral_anterior_cingulate_LV,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_LV,DKT40  
agec1,-0.375911764,agec1 * agec,Rostral_anterior_cingulate_RS,DKT40  
agec2,-0.020152073,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_RS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_RS,DKT40  
eTIVc1,0.000565106,eTIVc1 * eTIVc,Rostral_anterior_cingulate_RS,DKT40  
eTIVc2,2.64E-10,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_RS,DKT40  
eTIVc3,-4.63E-16,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_RS,DKT40  
eTIVc_X_GE,5.95E-05,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_RS,DKT40  
eTIVc_X_PHILIPS,-3.77E-05,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_RS,DKT40  
GE,-28.55863643,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_RS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RS,DKT40  
Intercept,791.2736944,Intercept,Rostral_anterior_cingulate_RS,DKT40  
MFSq,-33.57542615,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_RS,DKT40  
Philips,-25.97258789,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_RS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RS,DKT40  
RMSE,128.5882965,RMSE,Rostral_anterior_cingulate_RS,DKT40  
sexq,0,sexq * [gender],Rostral_anterior_cingulate_RS,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_RS,DKT40  
agec1,-0.001439091,agec1 * agec,Rostral_anterior_cingulate_RT,DKT40  
agec2,0.000101703,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_RT,DKT40  
agec3,-1.27E-06,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_RT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_RT,DKT40  
eTIVc1,-2.58E-07,eTIVc1 * eTIVc,Rostral_anterior_cingulate_RT,DKT40  
eTIVc2,1.09E-13,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_RT,DKT40  
eTIVc3,7.09E-19,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_RT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_RT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_RT,DKT40  
GE,0.172197897,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_RT,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RT,DKT40  
Intercept,2.631723791,Intercept,Rostral_anterior_cingulate_RT,DKT40  
MFSq,-0.086578809,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_RT,DKT40  
Philips,0.233107681,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_RT,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RT,DKT40  
RMSE,0.248670264,RMSE,Rostral_anterior_cingulate_RT,DKT40  
sexq,0.025205601,sexq * [gender],Rostral_anterior_cingulate_RT,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_RT,DKT40  
agec1,-4.522997899,agec1 * agec,Rostral_anterior_cingulate_RV,DKT40  
agec2,0.077048887,"agec2 * pow(agec, 2)",Rostral_anterior_cingulate_RV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_anterior_cingulate_RV,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Rostral_anterior_cingulate_RV,DKT40  
eTIVc1,0.001440646,eTIVc1 * eTIVc,Rostral_anterior_cingulate_RV,DKT40  
eTIVc2,9.44E-10,"eTIVc2 * pow(eTIVc, 2)",Rostral_anterior_cingulate_RV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Rostral_anterior_cingulate_RV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_anterior_cingulate_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_anterior_cingulate_RV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_anterior_cingulate_RV,DKT40  
GE,14.27662194,GE * G_[modality_manuf_id],Rostral_anterior_cingulate_RV,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RV,DKT40  
Intercept,2286.118553,Intercept,Rostral_anterior_cingulate_RV,DKT40  
MFSq,-141.6963847,MFSq * [magnetic_field_strength],Rostral_anterior_cingulate_RV,DKT40  
Philips,43.70369456,Philips * P_[modality_manuf_id],Rostral_anterior_cingulate_RV,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_anterior_cingulate_RV,DKT40  
RMSE,416.342167,RMSE,Rostral_anterior_cingulate_RV,DKT40  
sexq,0,sexq * [gender],Rostral_anterior_cingulate_RV,DKT40  
Volume,0,[volume],Rostral_anterior_cingulate_RV,DKT40  
agec1,-8.116302921,agec1 * agec,Rostral_middle_frontal_LS,DKT40  
agec2,-0.026428835,"agec2 * pow(agec, 2)",Rostral_middle_frontal_LS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_middle_frontal_LS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Rostral_middle_frontal_LS,DKT40  
eTIVc1,0.002462237,eTIVc1 * eTIVc,Rostral_middle_frontal_LS,DKT40  
eTIVc2,7.84E-10,"eTIVc2 * pow(eTIVc, 2)",Rostral_middle_frontal_LS,DKT40  
eTIVc3,-2.20E-15,"eTIVc3 * pow(eTIVc, 3)",Rostral_middle_frontal_LS,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_middle_frontal_LS,DKT40  
eTIVc_X_MFSq,-0.000246906,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_middle_frontal_LS,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_middle_frontal_LS,DKT40  
GE,-51.50635732,GE * G_[modality_manuf_id],Rostral_middle_frontal_LS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_middle_frontal_LS,DKT40  
Intercept,3898.406746,Intercept,Rostral_middle_frontal_LS,DKT40  
MFSq,-42.73518121,MFSq * [magnetic_field_strength],Rostral_middle_frontal_LS,DKT40  
Philips,-122.6886289,Philips * P_[modality_manuf_id],Rostral_middle_frontal_LS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_middle_frontal_LS,DKT40  
RMSE,427.8948469,RMSE,Rostral_middle_frontal_LS,DKT40  
sexq,76.5639349,sexq * [gender],Rostral_middle_frontal_LS,DKT40  
Volume,0,[volume],Rostral_middle_frontal_LS,DKT40  
agec1,-0.003286209,agec1 * agec,Rostral_middle_frontal_LT,DKT40  
agec2,6.34E-05,"agec2 * pow(agec, 2)",Rostral_middle_frontal_LT,DKT40  
agec3,-1.80E-06,"agec3 * pow(agec, 3)",Rostral_middle_frontal_LT,DKT40  
AGEc_X_SEXq,-0.000587927,AGEc_X_SEXq * agec * [gender],Rostral_middle_frontal_LT,DKT40  
eTIVc1,-1.79E-08,eTIVc1 * eTIVc,Rostral_middle_frontal_LT,DKT40  
eTIVc2,-1.65E-14,"eTIVc2 * pow(eTIVc, 2)",Rostral_middle_frontal_LT,DKT40  
eTIVc3,5.45E-19,"eTIVc3 * pow(eTIVc, 3)",Rostral_middle_frontal_LT,DKT40  
eTIVc_X_GE,1.50E-07,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_middle_frontal_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Rostral_middle_frontal_LT,DKT40  
eTIVc_X_PHILIPS,-1.21E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Rostral_middle_frontal_LT,DKT40  
GE,-0.020151084,GE * G_[modality_manuf_id],Rostral_middle_frontal_LT,DKT40  
GE_X_MFSq,0.045463935,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Rostral_middle_frontal_LT,DKT40  
Intercept,2.364291258,Intercept,Rostral_middle_frontal_LT,DKT40  
MFSq,-0.037929732,MFSq * [magnetic_field_strength],Rostral_middle_frontal_LT,DKT40  
Philips,-0.045695484,Philips * P_[modality_manuf_id],Rostral_middle_frontal_LT,DKT40  
PHILIPS_X_MFSq,0.111687458,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Rostral_middle_frontal_LT,DKT40  
RMSE,0.143221891,RMSE,Rostral_middle_frontal_LT,DKT40  
sexq,-0.041237403,sexq * [gender],Rostral_middle_frontal_LT,DKT40  
Volume,0,[volume],Rostral_middle_frontal_LT,DKT40  
agec1,-48.3431834,agec1 * agec,Rostral_middle_frontal_LV,DKT40  
agec2,0.489873832,"agec2 * pow(agec, 2)",Rostral_middle_frontal_LV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Rostral_middle_frontal_LV,DKT40  
AGEc_X_SEXq,-5.233306772,AGEc_X_SEXq * agec * [gender],Rostral_middle_frontal_LV,DKT40  
eTIVc1,0.006344055,eTIVc1 * eTIVc,Rostral_middle_frontal_LV,DKT40  
eTIVc2,2.29E-09,"eTIVc2 * pow(eTIVc, 2)",Rostral_middle_frontal_LV,DKT40  
eTIVc3,-5.93E-15,"eTIVc3 * pow(eTIVc, 3)",Rostral_middle_frontal_LV,DKT40  
eTIVc_X_GE,0.001307109,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Rostral_middle_frontal_LV,DKT40  
